2019-03-13,39.724857,39.971539,39.421253,39.857685,36.157188,23715316
2019-03-14,39.848198,39.924099,39.02277,39.079697,35.451435,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,35.959232,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,35.985058,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,36.406792,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,36.294899,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,36.449829,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,36.019489,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,36.053913,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,36.510059,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,36.165802,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,36.398182,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,36.553104,21681834
2019-04-01,40.398483,40.74004,40.370018,40.645161,36.871559,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,36.931808,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,36.871559,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,36.785492,12990972
2019-04-05,40.777988,41.062618,40.6926,40.787476,37.000656,15559043
2019-04-08,40.863377,41.062618,40.711575,40.92979,37.129757,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,36.871559,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,36.776882,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,36.38097,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,35.898991,21338546
2019-04-15,39.71537,39.962048,39.345352,39.933586,36.226044,18362788
2019-04-16,40.056927,40.132828,38.73814,38.823528,35.219048,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,34.32394,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,33.893604,50579774
2019-04-22,37.030361,37.47628,36.821632,36.982922,33.549328,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,33.928024,26672102
2019-04-24,37.47628,37.609108,37.153702,37.35294,33.884995,21196994
2019-04-25,37.23909,37.789375,37.163189,37.580647,34.091564,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,34.401402,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,34.074345,23229001
2019-04-30,38.33017,39.07021,37.76091,38.529411,34.952236,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,35.089951,20703406
2019-05-02,38.719166,38.918407,38.50095,38.908916,35.296513,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,35.623569,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,35.847347,25973406
2019-05-07,39.269451,39.573055,38.425049,38.73814,35.141594,27603838
